Date,B,A,ratio
2017-09-26,4369000,3928.0,1112.2708757637474
2017-09-27,4432000,3882.36,1141.5736819872448
2017-09-28,4737000,4192.11,1129.9798907948505
2017-09-29,4610000,4178.98,1103.14000067002
2017-09-30,4754000,4175.0,1138.682634730539
2017-10-01,4875000,4378.49,1113.3975411614506
2017-10-02,5076000,4400.0,1153.6363636363637
2017-10-03,4975000,4380.0,1135.8447488584475
2017-10-04,4952000,4314.9,1147.6511622517326
2017-10-06,5015000,4318.99,1161.1511024568244
2017-10-07,5007000,4369.0,1146.0288395513849
2017-10-08,5031000,4425.0,1136.949152542373
2017-10-09,5266000,4640.0,1134.9137931034484
2017-10-10,5518000,4786.95,1152.717283447707
2017-10-11,5562000,4783.06,1162.8539052405781
2017-10-12,5853000,4821.43,1213.955195865127
2017-10-13,6523000,5439.99,1199.0830865497915
2017-10-14,6439000,5650.0,1139.646017699115
2017-10-15,6380000,5855.03,1089.6613680886348
2017-10-16,6344000,5710.0,1111.0332749562172
2017-10-17,6425000,5760.0,1115.451388888889
2017-10-18,6141000,5595.0,1097.5871313672922
2017-10-19,6460000,5513.0,1171.775802648286
2017-10-20,6450000,5683.31,1134.9020201255958
2017-10-21,6977000,6013.72,1160.1803875138849
2017-10-22,6935000,6003.27,1155.2037472910597
2017-10-23,6796000,5975.0,1137.4058577405858
2017-10-24,6621000,5909.47,1120.40504478405
2017-10-25,6500000,5506.92,1180.3331081620943
2017-10-26,6619000,5670.1,1167.3515458281158
2017-10-27,6821000,5861.77,1163.6416986678084
2017-10-28,6690000,5768.79,1159.688600209056
2017-10-29,6669000,5709.98,1167.9550541332894
2017-10-30,6964000,6133.01,1135.4946429241106
2017-10-31,6996000,6120.52,1143.0401338448366
2017-11-01,7332000,6463.0,1134.457682190933
2017-11-02,8179000,6753.98,1210.9896683140905
2017-11-03,8350000,7010.31,1191.102818562945
2017-11-04,8110000,7115.02,1139.8421929945382
2017-11-05,8360000,7357.27,1136.2910427373197
2017-11-06,8420000,7345.1,1146.3424595989163
2017-11-07,8283000,6981.72,1186.3838710231862
2017-11-08,8356000,7070.0,1181.8953323903818
2017-11-09,8209000,7303.01,1124.0570668806424
2017-11-10,8115000,7079.0,1146.3483542873287
2017-11-11,7723000,6503.0,1187.6057204367214
2017-11-12,7400000,6245.05,1184.9384712692452
2017-11-13,7307000,5839.94,1251.211485049504
2017-11-14,7499000,6465.99,1159.7605316432596
2017-11-15,7840000,6575.99,1192.2159249025622
2017-11-16,8468000,7240.14,1169.5906432748538
2017-11-17,8595000,7876.98,1091.1542240808026
2017-11-18,8600000,7680.01,1119.7902086064992
2017-11-19,8532000,7761.94,1099.209733649062
2017-11-20,8782000,8057.11,1089.9689839160692
2017-11-21,9027000,8212.49,1099.1794206142108
2017-11-22,9125000,8091.09,1127.7837720257714
2017-11-23,9045000,8233.03,1098.6234715530004
2017-11-24,9380000,8019.97,1169.5804348395318
2017-11-25,9360000,8138.99,1150.0198427569023
2017-11-26,9998000,8700.04,1149.190118666121
2017-11-27,11127000,9128.0,1218.9964943032428
2017-11-28,11437000,9650.0,1185.1813471502592
2017-11-29,12805000,9896.79,1293.853865748389
2017-11-30,11855000,9687.88,1223.6939351024166
2017-12-01,11542000,9837.0,1173.3252007725932
2017-12-02,12931000,10775.04,1200.0883523402233
2017-12-03,12952000,10902.69,1187.9637043702057
2017-12-04,13508000,11165.41,1209.8077903095364
2017-12-05,14001000,11571.03,1210.0046409005938
2017-12-06,15623000,11699.99,1335.3002865814415
2017-12-07,19477000,13541.01,1438.3712884046315
2017-12-08,20821000,16599.0,1254.3526718477017
2017-12-09,18448000,15880.01,1161.7121147908597
2017-12-10,15060000,14664.01,1027.0042096261527
2017-12-11,18950000,14946.26,1267.8757093747868
2017-12-12,19402000,16587.97,1169.6428194649495
2017-12-13,18656000,16349.99,1141.0404532357513
2017-12-14,18616000,16030.34,1161.2978888782147
2017-12-15,20023000,16334.98,1225.7743811134144
2017-12-16,20470000,17516.81,1168.5917698485055
2017-12-17,22240000,19120.19,1163.1683576366136
2017-12-18,21912000,18860.04,1161.821501969243
2017-12-19,22709000,18856.25,1204.3221743453762
2017-12-20,21842000,17295.2,1262.8937508672925
2017-12-21,22778000,16480.52,1382.1165837000287
2017-12-22,19210000,15514.03,1238.2340371908524
2017-12-23,19214000,13326.61,1441.7770160603484
2017-12-24,20019000,13300.0,1505.187969924812
2017-12-25,19727000,13500.0,1461.2592592592594
2017-12-26,20873000,13699.34,1523.6500444546964
2017-12-27,22055000,15709.98,1403.884664398045
2017-12-28,19769000,15459.97,1278.7217568986227
2017-12-29,18843000,14199.14,1327.052201753064
2017-12-30,18670000,14378.99,1298.4222118521539
2017-12-31,18377000,12345.1,1488.6068156596543
2018-01-01,19007000,13715.65,1385.7892261759378
2018-01-02,18877000,13382.16,1410.6093485655529
2018-01-03,20859000,14690.0,1419.9455411844792
2018-01-04,21375000,14919.51,1432.687802749554
2018-01-05,23821000,15059.56,1581.7859220322507
2018-01-06,25335000,16960.39,1493.7746124941702
2018-01-07,26298000,17069.79,1540.6164926457793
2018-01-08,25565000,16218.85,1576.2523236850948
2018-01-09,24230000,14902.54,1625.8973302537688
2018-01-10,21134000,14401.0,1467.5369765988473
2018-01-11,19538000,14940.0,1307.764390896921
2018-01-12,19338000,13238.76,1460.710821859449
2018-01-13,21122000,13749.95,1536.1510405492384
2018-01-14,19281000,14210.0,1356.8613652357494
2018-01-15,18800000,13477.98,1394.867776922061
2018-01-16,16830000,13500.0,1246.6666666666667
2018-01-17,13246000,10899.99,1215.230472688507
2018-01-18,13894000,10972.59,1266.2461643057839
2018-01-19,14799000,10960.0,1350.2737226277372
2018-01-20,16950000,11474.98,1477.126757519403
2018-01-21,14326000,12799.8,1119.2362380662198
2018-01-22,14400000,11530.0,1248.9158716392021
2018-01-23,13191000,10760.05,1225.9236713584046
2018-01-24,12855000,10799.14,1190.3725667043857
2018-01-25,12977000,11349.96,1143.3520470556725
2018-01-26,12257000,11184.7,1095.8720394825073
2018-01-27,12684000,11089.0,1143.8362341058707
2018-01-28,13291000,11499.98,1155.7411404193747
2018-01-29,12833000,11879.95,1080.223401613643
2018-01-30,12596000,11250.11,1119.633496916919
2018-01-31,11391000,10230.0,1113.4897360703812
2018-02-01,11072000,10285.1,1076.5087359383963
2018-02-02,8649000,9224.52,937.6097618087445
2018-02-03,9142000,8873.03,1030.3132075514227
2018-02-04,9839000,9199.96,1069.4611715703113
2018-02-05,8680000,8179.99,1061.1259915965668
2018-02-06,6964000,6939.63,1003.511714601499
2018-02-07,8443000,7655.02,1102.9363737782526
2018-02-08,9102000,7599.0,1197.7891827872088
2018-02-10,9785000,8683.93,1126.7939746174832
2018-02-11,9159000,8533.99,1073.2377235033086
2018-02-12,9958000,8063.82,1234.8985964468454
2018-02-13,9935000,8903.0,1115.91598337639
2018-02-14,10054000,8535.17,1177.9495897562672
2018-02-15,11065000,9449.98,1170.9019489988339
2018-02-16,11370000,10000.89,1136.8988160053757
2018-02-17,12090000,10156.07,1190.4210979246893
2018-02-18,11890000,11039.55,1077.0366545737825
2018-02-19,12207000,10375.01,1176.5771792027188
2018-02-20,13117000,11147.11,1176.717552800681
2018-02-21,13255000,11195.07,1184.0033157452342
2018-02-22,12250000,10439.02,1173.481801931599
2018-02-23,11756000,9815.55,1197.6914182088626
2018-02-24,11736000,10131.04,1158.4200634880524
2018-02-25,11410000,9694.51,1176.9547919389427
2018-02-26,10943000,9590.0,1141.0844629822732
2018-02-27,11975000,10321.0,1160.2557891677163
2018-02-28,11896000,10584.33,1123.9256523558884
2018-03-01,11888000,10325.64,1151.3087808600726
2018-03-02,12402000,10923.36,1135.364942655007
2018-03-03,12572000,11038.99,1138.8723062526553
2018-03-04,12470000,11464.47,1087.7083720398764
2018-03-05,12518000,11515.0,1087.1037776812852
2018-03-06,12500000,11455.0,1091.2265386294196
2018-03-07,11692000,10716.48,1091.029890411777
2018-03-08,11015000,9910.0,1111.5035317860747
2018-03-09,9749000,9267.07,1052.004571024067
2018-03-10,10439000,9230.0,1130.9859154929577
2018-03-11,9843000,8770.22,1122.320762763078
2018-03-12,10500000,9533.57,1101.3712596645328
2018-03-13,10153000,9131.34,1111.8850026392622
2018-03-14,10027000,9151.92,1095.6170945550223
2018-03-15,9040000,8184.01,1104.5929807026139
2018-03-16,9000000,8240.98,1092.1031236576232
2018-03-17,9084000,8260.0,1099.7578692493946
2018-03-18,8478000,7824.01,1083.587572101774
2018-03-19,9214000,8189.0,1125.1679081694956
2018-03-20,9277000,8595.01,1079.3472026210557
2018-03-21,9973000,8909.96,1119.3091775945122
2018-03-22,9939000,8884.82,1118.6495618369308
2018-03-23,9489000,8720.0,1088.1880733944954
2018-03-24,9804000,8898.04,1101.8156807566609
2018-03-25,9508000,8531.25,1114.4908424908424
2018-03-26,9261000,8470.14,1093.370357514752
2018-03-27,8781000,8134.22,1079.513462876588
2018-03-28,8720000,7795.51,1118.592625755082
2018-03-29,8339000,7949.3,1049.0231844313334
2018-03-30,7851000,7090.16,1107.309284980875
2018-03-31,7605000,6840.24,1111.8030946282588
2018-04-01,7447000,6922.0,1075.8451314648946
2018-04-02,7695000,6813.01,1129.4567305787016
2018-04-03,7979000,7063.97,1129.5348083301599
2018-04-04,7946000,7405.21,1073.0283138493035
2018-04-05,7558000,6796.1,1112.1084151204366
2018-04-06,7270000,6770.0,1073.8552437223043
2018-04-07,7496000,6601.39,1135.5184286945628
2018-04-08,7547000,6895.81,1094.4327062375557
2018-04-09,7735000,7011.04,1103.260001369269
2018-04-10,7298000,6781.55,1076.1551562695843
